id,book_id,books_count,authors,original_publication_year,original_title,title,language_code
1984,58922,56,"Margaret Wise Brown, Clement Hurd",1942.0,The Runaway Bunny,The Runaway Bunny,en-US
1985,8520362,80,"Stephen Hawking, Leonard Mlodinow",2010.0,The Grand Design,The Grand Design,eng
1986,5345,101,John Grisham,2006.0,The Innocent Man,The Innocent Man: Murder and Injustice in a Small Town,eng
1987,10617,24,"Richard Bachman, Stephen King",1985.0,The Bachman Books,The Bachman Books,eng
1988,17568801,51,Reza Aslan,2013.0,Zealot: The Life and Times of Jesus of Nazareth,Zealot: The Life and Times of Jesus of Nazareth,eng
1989,761732,53,Terry Goodkind,1999.0,Soul of the Fire,"Soul of the Fire (Sword of Truth, #5)",eng
1990,11331421,83,"Jan-Philipp Sendker, Kevin Wiliarty",2002.0,Das Herzenhören,The Art of Hearing Heartbeats,eng
1991,8935689,50,Iain M. Banks,1987.0,Consider Phlebas,"Consider Phlebas (Culture, #1)",eng
1992,759945,90,David J. Schwartz,1959.0,The Magic of Thinking Big,The Magic of Thinking Big,en-US
1993,31332,63,Anne Rice,1998.0,The Vampire Armand,"The Vampire Armand (The Vampire Chronicles, #6)",en-US
1994,17337562,32,Abbi Glines,2013.0,"Forever Too Far (Too Far, #3)","Forever Too Far (Rosemary Beach, #3; Too Far, #3)",eng
1995,768889,60,George R.R. Martin,2000.0,A Storm of Swords: Part 1 Steel and Snow,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",eng
1996,180617,1032,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883.0,Le avventure di Pinocchio,Pinocchio,eng
1997,9565548,33,Robin LaFevers,2012.0,Grave Mercy,"Grave Mercy (His Fair Assassin, #1)",eng
1999,249,205,Henry Miller,1934.0,Tropic of Cancer,Tropic of Cancer,eng
2000,3086160,32,Wally Lamb,2007.0,The Hour I First Believed,The Hour I First Believed,en-US
2001,7952502,24,Brian Sibley,2010.0,Harry Potter: Film Wizardry,Harry Potter: Film Wizardry,eng
2002,18386,438,"Leo Tolstoy, Aylmer Maude",1886.0,Смерть Ивана Ильича,The Death of Ivan Ilych,eng
2003,23995231,42,Paula McLain,2015.0,Circling the Sun,Circling the Sun,eng
2004,5306,123,John Steinbeck,1962.0,Travels with Charley: In Search of America,Travels with Charley: In Search of America,eng
2005,10950924,31,Alice Hoffman,2011.0,The Dovekeepers,The Dovekeepers,eng
2006,2890090,33,Scott Lynch,2013.0,The Republic of Thieves,"The Republic of Thieves (Gentleman Bastard, #3)",eng
2007,113304,92,Cornelia Funke,2000.0,Herr der Diebe,The Thief Lord,eng
2008,12983100,36,Susan Ee,2013.0,World After,"World After (Penryn & the End of Days, #2)",eng
2009,14996,61,Dean Koontz,2006.0,Brother Odd,"Brother Odd (Odd Thomas, #3)",eng
2010,42603,55,John Howard Griffin,1960.0,Black Like Me,Black Like Me,en-US
2011,1840511,59,Chuck Palahniuk,2008.0,Snuff,Snuff,en-US
2012,13140,92,James Patterson,1996.0,Jack & Jill,"Jack & Jill (Alex Cross, #3)",eng
2013,5015,83,Ian McEwan,2005.0,Saturday,Saturday,en-US
2014,185911,51,Jonathan Kellerman,1985.0,When the Bough Breaks,"When the Bough Breaks (Alex Delaware, #1)",eng
2015,83674,146,Robert James Waller,1992.0,The Bridges of Madison County,The Bridges of Madison County,eng
2016,4494917,81,Lee Child,2009.0,Gone Tomorrow,"Gone Tomorrow (Jack Reacher, #13)",eng
2017,4588949,60,Michael Scott,2009.0,The Sorceress,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",eng
2018,13507212,86,Hilary Mantel,2012.0,Bring Up the Bodies,"Bring Up the Bodies (Thomas Cromwell, #2)",en-US
2019,2921082,33,Rick Riordan,2008.0,The Maze of Bones,"The Maze of Bones  (The 39 Clues, #1)",eng
2020,603204,24,Mark Bittman,1998.0,How to Cook Everything: Simple Recipes for Great Food,How to Cook Everything: Simple Recipes for Great Food,en-US
2021,690926,5,Stephenie Meyer,2007.0,"The Twilight Collection (Twilight, #1-3)","The Twilight Collection (Twilight, #1-3)",eng
2022,857502,75,Wassily Kandinsky,1912.0,Über das Geistige in der Kunst,Concerning the Spiritual in Art,eng
2023,186190,82,Winston Groom,1986.0,Forrest Gump,"Forrest Gump (Forrest Gump, #1)",eng
2024,11991,205,"Albert Camus, Justin O'Brien",1956.0,La Chute,The Fall,eng
2025,7572,47,Tom Robbins,1976.0,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,eng
2026,6138,260,"Wilkie Collins, Carolyn G. Heilbrun",1868.0,The Moonstone,The Moonstone,eng
2027,374233,131,"Italo Calvino, William Weaver",1979.0,Se una notte d'inverno un viaggiatore,If on a Winter's Night a Traveler,eng
2028,13521,36,"Gregory Maguire, Douglas Smith",2004.0,Son of a Witch,"Son of a Witch (The Wicked Years, #2)",eng
2029,815309,85,Ian McEwan,2007.0,On Chesil Beach,On Chesil Beach,eng
2030,64854,48,Sue Grafton,1996.0,"\"\"\"M\"\" is for Malice\"","M is for Malice (Kinsey Millhone, #13)",en-GB
2031,6531,92,Patricia Cornwell,1998.0,Point of Origin,"Point of Origin (Kay Scarpetta, #9)",en-GB
2032,106264,53,Patricia MacLachlan,1985.0,"Sarah, Plain and Tall","Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",eng
2033,3554772,25,يوسف زيدان,2008.0,عزازيل,عزازيل,ara
2034,33454,30,Christopher Moore,1995.0,Bloodsucking Fiends,"Bloodsucking Fiends (A Love Story, #1)",eng
2035,7857195,32,"David Sedaris, Ian Falconer",2010.0,Squirrel Seeks Chipmunk: A Modest Bestiary,Squirrel Seeks Chipmunk: A Modest Bestiary,eng
2036,7015403,49,Brené Brown,2010.0,The Gifts of Imperfection,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,eng
2037,28214365,31,Ann Patchett,2016.0,Commonwealth,Commonwealth,eng
2038,6267237,33,Melissa de la Cruz,2009.0,The Van Alen Legacy,"The Van Alen Legacy (Blue Bloods, #4)",en-US
2039,133526,33,Robert McCloskey,1948.0,Blueberries for Sal,Blueberries for Sal,eng
2040,17340050,33,Colleen Hoover,2013.0,Losing Hope,"Losing Hope (Hopeless, #2)",eng
2041,10566,101,Stephen King,2006.0,Lisey's Story,Lisey's Story,eng
2042,15851746,63,Eben Alexander,2012.0,Proof of Heaven: A Neurosurgeon's Journey Into the Afterlife,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,en-US
2043,400354,81,Terry Pratchett,1993.0,Men at Arms,"Men at Arms (Discworld, #15; City Watch #2)",eng
2044,495395,43,A.J. Jacobs,2007.0,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible As Literally As Possible,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,en-US
2045,42432,95,Frank Herbert,1981.0,God Emperor of Dune,God Emperor of Dune (Dune Chronicles #4),eng
2046,18465657,25,Emily Giffin,2014.0,,The One & Only,eng
2047,40493,132,Jean M. Auel,1982.0,The Valley of Horses,"The Valley of Horses (Earth's Children, #2)",en-US
2048,15811568,81,Harlan Coben,2013.0,Six Years,Six Years,eng
2050,2985500,12,L.J. Smith,2008.0,"Night World, No. 2","Night World, No. 2 (Night World, #4-6)",en-CA
2051,13872,35,Katherine Dunn,1989.0,Geek Love,Geek Love,eng
2052,1540,331,"Sophocles, Dudley Fitts, Elena Bono, Robert Fitzgerald",-401.0,,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1–3)",en-US
2053,5527,83,Robert Penn Warren,1946.0,All the King’s Men,All the King's Men,eng
2054,5452,70,Ann Brashares,2005.0,Girls in Pants: The Third Summer of the Sisterhood,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",eng
2055,43931,110,Harlan Coben,2007.0,The Woods,The Woods,eng
2056,187065,60,Robert Jordan,2004.0,New Spring,"New Spring (Wheel of Time, #0)",eng
2057,11600163,86,John Grisham,2011.0,The Litigators,The Litigators,eng
2058,23604559,71,"Fredrik Backman, Henning Koch",2013.0,Min mormor hälsar och säger förlåt,My Grandmother Asked Me to Tell You She's Sorry,eng
2059,7959473,50,Vince Flynn,2010.0,American Assassin,"American Assassin (Mitch Rapp, #1)",eng
2061,17333319,72,Hannah Kent,2013.0,Burial Rites,Burial Rites,eng
2062,45162,72,Sarah Waters,2002.0,Fingersmith,Fingersmith,eng
2063,40189,72,Peter Mayle,1989.0,A Year in Provence,A Year in Provence,eng
2064,37186,59,"Kate DiCamillo, Bagram Ibatoulline",2000.0,The Miraculous Journey of Edward Tulane,The Miraculous Journey of Edward Tulane,eng
2065,10163292,91,Jojo Moyes,2008.0,The Last Letter From Your Lover,The Last Letter from Your Lover,eng
2066,762806,83,Martin Cruz Smith,1981.0,Gorky Park,"Gorky Park (Arkady Renko, #1)",eng
2067,15781725,22,Tara Conklin,2013.0,The House Girl,The House Girl,eng
2069,23219,44,Meg Cabot,2006.0,Queen of Babble,"Queen of Babble (Queen of Babble, #1)",eng
2070,13563669,71,Jeff Kinney,2012.0,The Third Wheel,"The Third Wheel (Diary of a Wimpy Kid, #7)",en-US
2071,11925514,57,Elizabeth Wein,2012.0,Code Name Verity,"Code Name Verity (Code Name Verity, #1)",eng
2072,270807,12,Ellen Hopkins,2006.0,"Burned (Burned, #1)","Burned (Burned, #1)",en-US
2073,43330,91,Sidney Sheldon,1982.0,Master of the Game,Master of the Game,eng
2074,6539,103,Patricia Cornwell,1994.0,The Body Farm,"The Body Farm (Kay Scarpetta, #5)",eng
2075,93722,48,Meg Cabot,2002.0,The Boy Next Door (Boy #1),"The Boy Next Door (Boy, #1)",eng
2076,19351,266,"Anonymous, N.K. Sandars",-1750.0,Shūtur eli sharrī,The Epic of Gilgamesh,eng
2077,1254951,46,Anna Godbersen,2007.0,The Luxe,"The Luxe (Luxe, #1)",en-US
2079,11650,100,Philip Roth,1997.0,American Pastoral,"American Pastoral (The American Trilogy, #1)",eng
2080,24453082,65,Elizabeth Gilbert,2015.0,Big Magic: Creative Living Beyond Fear,Big Magic: Creative Living Beyond Fear,eng
2081,19486421,20,Jim Butcher,2014.0,Skin Game,"Skin Game (The Dresden Files, #15)",eng
2082,646462,702,Anonymous,609.0,القرآن‎‎ [al-Qurʾān],The Qur'an / القرآن الكريم,ara
2083,476543,60,Gena Showalter,2008.0,The Darkest Night,The Darkest Night (Lords of the Underworld #1),eng
2084,2845024,43,Neal Stephenson,2008.0,Anathem,Anathem,eng
2085,6433752,43,Barbara Kingsolver,2009.0,The Lacuna,The Lacuna,eng
2086,34532,65,Terry Pratchett,1996.0,Hogfather,"Hogfather (Discworld, #20; Death, #4)",eng
2087,5190,37,Elizabeth Berg,2000.0,Open House,Open House,eng
2088,16130291,34,Jeannette Walls,2013.0,The Silver Star,The Silver Star,eng
2089,11768,83,John Irving,1981.0,The Hotel New Hampshire,The Hotel New Hampshire,eng
2090,15309,52,Laurell K. Hamilton,1994.0,The Laughing Corpse,"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",en-US
2091,762053,71,Nora Roberts,2003.0,"Key of Light (Key Trilogy, #1)","Key of Light (Key Trilogy, #1)",eng
2092,2241059,13,Ellen Hopkins,2008.0,Identical,Identical,eng
2093,7746259,11,"Roberto Aguirre-Sacasa, Mike Perkins, Laura       Martin, Stephen King",2010.0,,The Stand: Soul Survivors,en-GB
2094,9583508,37,"Janet Evanovich, Lorelei King",2011.0,Smokin' Seventeen,"Smokin' Seventeen (Stephanie Plum, #17)",eng
2095,105549,18,Dr. Seuss,1961.0,The Sneetches and Other Stories,The Sneetches and Other Stories,en-US
2096,598160,30,"Bill Martin Jr., Eric Carle",1982.0,"Polar Bear, Polar Bear, What Do You Hear?","Polar Bear, Polar Bear, What Do You Hear?",eng
2097,24861,347,Hermann Hesse,1919.0,Demian: Die Geschichte einer Jugend,Demian. Die Geschichte von Emil Sinclairs Jugend,ger
2098,9590,80,Kurt Vonnegut Jr.,1965.0,"God Bless You, Mr Rosewater or Pearls before Swine","God Bless You, Mr. Rosewater",eng
2099,282282,11,"Yoshiki Nakamura, Tomo Kimura",2002.0,スキップ・ビート! 1,"Skip Beat!, Vol. 01",eng
2100,19030845,5,Frank Miller,1986.0,The Dark Knight Returns,Batman: The Dark Knight Returns #1,eng
2101,99298,17,"J.K. Rowling, Mary GrandPré",1999.0,Harry Potter Boxed Set Books 1-4,"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",eng
2102,6597651,63,Paolo Bacigalupi,2009.0,The Windup Girl,The Windup Girl,eng
2103,92308,77,"Oscar Wilde, Richard Allen Cave",1954.0,,The Importance of Being Earnest and Other Plays,eng
2104,9627755,34,Stephanie Perkins,2014.0,Isla and the Happily Ever After,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",eng
2105,38619,49,Ilona Andrews,2007.0,Magic Bites,"Magic Bites (Kate Daniels, #1)",eng
2106,17255265,34,Jodi Ellen Malpas,2013.0,This Man Confessed,"This Man Confessed (This Man, #3)",eng
2108,395233,32,"Vincent van Gogh, Ronald de Leeuw, Mark Roskill, Arnold J. Pomerans",1914.0,The Letters of Vincent van Gogh,The Letters of Vincent van Gogh,en-GB
2109,34499,93,Terry Pratchett,1988.0,Sourcery,"Sourcery (Discworld, #5; Rincewind #3)",en-US
2111,22374,53,"Grant Morrison, Dave McKean",1989.0,Batman: Arkham Asylum - A Serious House on Serious Earth,Batman: Arkham Asylum - A Serious House on Serious Earth,eng
2112,20698530,44,Jenny Han,2015.0,P.S. I Still Love You,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",eng
2113,23153154,56,David Baldacci,2015.0,Memory Man,"Memory Man (Amos Decker, #1)",eng
2114,2138727,41,Hillary Jordan,2008.0,Mudbound,Mudbound,eng
2115,55403,41,Mark Bowden,1999.0,Black Hawk Down,Black Hawk Down,en-US
2116,22055262,36,"V.E. Schwab, Victoria Schwab",2015.0,A Darker Shade of Magic,"A Darker Shade of Magic (Shades of Magic, #1)",eng
2117,3398625,52,David Grann,2009.0,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,eng
2118,15704459,51,Brandon Sanderson,2015.0,Firefight,"Firefight (The Reckoners, #2)",eng
2119,28249,77,Trudi Canavan,2001.0,The Magicians' Guild,"The Magicians' Guild (Black Magician Trilogy, #1)",eng
2120,6693332,61,Michael Scott,2010.0,The Necromancer: The Secrets of The Immortal Nicholas Flamel,"The Necromancer  (The Secrets of the Immortal Nicholas Flamel, #4)",eng
2121,6977769,72,Lee Child,2010.0,61 Hours,"61 Hours (Jack Reacher, #14)",en-US
2122,662597,22,Patricia McCormick,2000.0,Cut,Cut,en-US
2123,74532,140,"Roald Dahl, Quentin Blake",1981.0,George's Marvellous Medicine,George's Marvellous Medicine,eng
2124,41193,51,Jane Smiley,1991.0,A Thousand Acres,A Thousand Acres,eng
2125,24780,83,Lloyd Alexander,1964.0,The Book of Three,"The Book of Three (The Chronicles of Prydain, #1)",en-US
2126,2355575,26,Patricia Briggs,2008.0,Cry Wolf,"Cry Wolf (Alpha & Omega, #1)",en-US
2127,770051,40,Ian Falconer,2000.0,Olivia,Olivia,en-US
2128,77156,48,Kent Haruf,1999.0,Plainsong,"Plainsong (Plainsong, #1)",en-US
2129,62953,36,Daniel Clowes,1998.0,Ghost World,Ghost World,eng
2130,11966216,59,Amanda Hocking,2010.0,Torn,"Torn (Trylle, #2)",en-US
2131,19117,493,"Ivan Turgenev, George Reavy, Jane Costlow",1862.0,Отцы и дѣти,Fathers and Sons,eng
2132,113934,77,"Eliyahu M. Goldratt, Jeff Cox",1984.0,The Goal,The Goal: A Process of Ongoing Improvement,en-US
2133,9684523,42,Geraldine Brooks,2011.0,Caleb's Crossing,Caleb's Crossing,eng
2134,2722413,52,Claudia Gray,2008.0,Evernight,"Evernight (Evernight, #1)",en-US
2135,108942,86,Lee Child,2007.0,Bad Luck and Trouble,"Bad Luck and Trouble (Jack Reacher, #11)",en-US
2136,2152,76,Karen Joy Fowler,2004.0,The Jane Austen Book Club,The Jane Austen Book Club,en-US
2137,21965107,65,Ian McEwan,2014.0,The Children Act,The Children Act,eng
2138,7023554,37,Janet Evanovich,2009.0,Sizzling Sixteen,"Sizzling Sixteen (Stephanie Plum, #16)",eng
2139,22543496,93,Ashlee Vance,2015.0,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Elon Musk: Inventing the Future,eng
2140,12591698,5,James S.A. Corey,2012.0,Caliban's War,"Caliban's War (The Expanse, #2)",eng
2141,13454149,30,Rebecca Donovan,2012.0,Barely Breathing,"Barely Breathing (Breathing, #2)",eng
2142,1375,255,"Homer, Robert Fagles, Bernard Knox",-762.0,Ἰλιάς ; Ὀδύσσεια,The Iliad/The Odyssey,eng
2143,16992,32,"Mark Waid, Alex Ross, Elliot S. Maggin",1996.0,Kingdom Come,Kingdom Come,eng
2145,56373,58,Sarah Waters,1998.0,Tipping the Velvet,Tipping the Velvet,eng
2146,11607446,58,"Chris Colfer, Brandon Dorman",2012.0,"The Wishing Spell (The Land of Stories, #1)","The Wishing Spell (The Land of Stories, #1)",eng
2147,2586771,39,David Ebershoff,2008.0,The 19th Wife,The 19th Wife,en-US
2148,44184,39,Walter Dean Myers,1999.0,Monster,Monster,eng
2149,9814682,15,George R.R. Martin,2011.0,,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",en-US
2150,132336,102,Patricia Cornwell,1991.0,Body of Evidence,"Body of Evidence (Kay Scarpetta, #2)",en-US
2151,16148398,4,"Brian K. Vaughan, Fiona Staples",2012.0,Saga #1,Saga #1,eng
2152,1651302,53,Sara Shepard,2007.0,Perfect,"Perfect (Pretty Little Liars, #3)",eng
2153,15717876,41,Jessica Sorensen,2012.0,The Secret of Ella and Micha,"The Secret of Ella and Micha (The Secret, #1)",eng
2154,9533378,37,Kevin Hearne,2011.0,Hounded,"Hounded (The Iron Druid Chronicles, #1)",eng
2155,22076,105,Stephen King,2002.0,From a Buick 8,From a Buick 8,en-US
2156,77507,55,Kim Stanley Robinson,1993.0,Red Mars,"Red Mars (Mars Trilogy, #1)",en-US
2157,286957,336,"Charlotte Perkins Gilman, Elaine Hedges",1892.0,The Yellow Wall-paper. A story,The Yellow Wall-Paper,eng
2159,628139,71,Nora Roberts,1998.0,Sea Swept,"Sea Swept (Chesapeake Bay Saga, #1)",en-US
2160,12499290,35,Brent Weeks,2012.0,The Blinding Knife,"The Blinding Knife (Lightbringer, #2)",eng
2161,18189606,23,Morgan Matson,2014.0,Since You've Been Gone,Since You've Been Gone,eng
2162,7907803,29,Steve Martin,2010.0,,An Object of Beauty,en-US
2164,127823,69,John Flanagan,2005.0,The Icebound Land,"The Icebound Land (Ranger's Apprentice, #3)",eng
2166,18050143,50,"Peter Thiel, Blake  Masters",2014.0,"Zero to One: Notes on Start Ups, or How to Build the Future","Zero to One: Notes on Startups, or How to Build the Future",eng
2167,28260587,26,Sarah J. Maas,2016.0,Empire of Storms,"Empire of Storms (Throne of Glass, #5)",eng
2169,26025580,35,Gillian Flynn,2014.0,What Do You Do?,The Grownup,eng
2170,16790,59,Neil Gaiman,1998.0,Smoke and Mirrors: Short Fiction and Illusions,Smoke and Mirrors: Short Fiction and Illusions,eng
2171,12820793,31,Amish Tripathi,2013.0,The Oath of the Vayuputras,"The Oath of the Vayuputras (Shiva Trilogy, #3)",eng
2172,4985,67,Kurt Vonnegut Jr.,1968.0,Welcome to the Monkey House,Welcome to the Monkey House,eng
2174,2279,23,David McCullough,1992.0,Truman,Truman,en-US
2175,16130,6,Ron Chernow,2004.0,Alexander Hamilton,Alexander Hamilton,eng
2177,28381,632,"Nikolai Gogol, Robert A. Maguire",1842.0,Мёртвые ду́ши,Dead Souls,eng
2178,24920901,37,Elle Kennedy,2015.0,The Deal,"The Deal (Off-Campus, #1)",eng
2179,26074181,20,Kiera Cass,2016.0,The Crown,"The Crown (The Selection, #5)",eng
2180,11007587,57,David Baldacci,2011.0,Zero Day,"Zero Day (John Puller, #1)",en-US
2181,551876,40,"Arlene Mosel, Blair Lent",1968.0,Tikki Tikki Tembo,Tikki Tikki Tembo,en-CA
2182,3099787,18,L.J. Smith,2008.0,"Night World, No. 1","Night World, No. 1 (Night World, #1-3)",en-US
2183,8204005,16,Tina Reber,2010.0,"Love Unscripted (Love, #1)","Love Unscripted (Love, #1)",en-US
2184,13143,82,James Patterson,1999.0,Pop Goes the Weasel,"Pop Goes the Weasel (Alex Cross, #5)",eng
2186,10104,22,Alison Weir,1980.0,The Six Wives of Henry VIII,The Six Wives of Henry VIII,en-US
2187,76171,245,"Yevgeny Zamyatin, Clarence Brown",1924.0,Мы,We,eng
2188,14250,47,Barbara Kingsolver,1993.0,Pigs in Heaven,Pigs in Heaven,eng
2189,239399,45,John Scalzi,2006.0,The Ghost Brigades,"The Ghost Brigades (Old Man's War, #2)",en-GB
2190,6150,123,Alan Paton,1948.0,"Cry, The Beloved Country","Cry, the Beloved Country",eng
2192,18943,27,Gregory Maguire,1999.0,Confessions of an Ugly Stepsister,Confessions of an Ugly Stepsister,en-US
2194,25494343,64,Cassandra Clare,2016.0,Lady Midnight,"Lady Midnight (The Dark Artifices, #1)",eng
2195,2325825,81,Cornelia Funke,2007.0,Tintentod,"Inkdeath (Inkworld, #3)",eng
2196,76683,102,Isaac Asimov,1982.0,Foundation's Edge,Foundation's Edge (Foundation #4),eng
2197,50798,202,Thomas Hardy,1895.0,Jude the Obscure,Jude the Obscure,en-US
2198,587582,58,David Eddings,1982.0,Queen of Sorcery,"Queen of Sorcery (The Belgariad, #2)",en-US
2199,89723,58,Shirley Jackson,1949.0,The Lottery: Adventures of the Demon Lover,The Lottery and Other Stories,en-US
2200,7182899,29,Margaret Peterson Haddix,2010.0,,"Into the Gauntlet (The 39 Clues, #10)",eng
2201,5056084,58,Aprilynne Pike,2009.0,Wings,"Wings (Wings, #1)",en-US
2202,22188,86,Cecily von Ziegesar,2002.0,Gossip Girl,"Gossip Girl (Gossip Girl, #1)",eng
2203,149572,103,Frederick Forsyth,1972.0,The Odessa File,The Odessa File,en-US
